device,s1,s2,s3,s4,sum,sum-squared,time-ms,state
ctrl2_80bpm,661,95,657,656,0,0,113,0
ctrl2_80bpm,663,89,672,660,0,0,113,0
ctrl2_80bpm,665,86,683,660,0,0,113,0
ctrl2_80bpm,666,88,692,660,0,0,113,0
ctrl2_80bpm,668,88,684,665,0,0,113,0
ctrl2_80bpm,668,89,672,661,0,0,113,0
ctrl2_80bpm,662,88,663,662,0,0,113,0
ctrl2_80bpm,664,88,647,663,0,0,113,0
ctrl2_80bpm,658,87,636,660,0,0,113,0
ctrl2_80bpm,661,88,632,659,0,0,113,0
ctrl2_80bpm,661,88,633,660,0,0,113,0
ctrl2_80bpm,662,90,639,654,0,0,113,0
ctrl2_80bpm,662,90,639,655,0,0,113,0
ctrl2_80bpm,656,92,650,655,0,0,113,0
ctrl2_80bpm,662,90,652,653,0,0,113,0
ctrl2_80bpm,664,90,657,654,0,0,113,0
ctrl2_80bpm,663,89,653,654,0,0,113,0
ctrl2_80bpm,664,90,655,662,0,0,113,0
ctrl2_80bpm,663,86,651,657,0,0,113,0
ctrl2_80bpm,666,83,653,660,0,0,113,0
ctrl2_80bpm,667,84,653,660,0,0,113,0
ctrl2_80bpm,663,80,639,661,0,0,113,0
ctrl2_80bpm,662,77,647,657,0,0,113,0
ctrl2_80bpm,664,78,652,663,0,0,113,0
ctrl2_80bpm,666,82,671,661,0,0,113,0
ctrl2_80bpm,668,89,705,666,0,0,113,0
ctrl2_80bpm,690,90,749,667,0,0,114,0
ctrl2_80bpm,695,92,787,668,0,0,114,0
ctrl2_80bpm,699,88,807,671,0,0,114,0
ctrl2_80bpm,695,88,778,671,0,0,114,0
ctrl2_80bpm,685,81,732,668,0,0,114,0
ctrl2_80bpm,674,84,691,665,0,0,114,0
ctrl2_80bpm,660,84,656,666,0,0,114,0
ctrl2_80bpm,661,86,634,666,0,0,114,0
ctrl2_80bpm,659,86,620,659,0,0,114,0
ctrl2_80bpm,658,87,613,660,0,0,114,0
ctrl2_80bpm,659,90,619,657,0,0,114,0
ctrl2_80bpm,664,90,636,658,0,0,114,0
ctrl2_80bpm,667,92,662,654,0,0,114,0
ctrl2_80bpm,674,92,675,660,0,0,114,0
ctrl2_80bpm,673,90,687,654,0,0,114,0
ctrl2_80bpm,676,90,685,655,0,0,114,0
ctrl2_80bpm,674,90,682,660,0,0,114,0
ctrl2_80bpm,671,89,669,660,0,0,114,0
ctrl2_80bpm,667,86,657,663,0,0,114,0
ctrl2_80bpm,664,84,639,656,0,0,114,0
ctrl2_80bpm,661,84,634,661,0,0,114,0
ctrl2_80bpm,661,79,635,660,0,0,114,0
ctrl2_80bpm,663,80,635,659,0,0,114,0
ctrl2_80bpm,662,78,634,661,0,0,114,0
ctrl2_80bpm,661,82,639,661,0,0,114,0
ctrl2_80bpm,659,85,651,662,0,0,114,0
ctrl2_80bpm,663,90,655,665,0,0,114,0
ctrl2_80bpm,660,92,661,660,0,0,114,0
ctrl2_80bpm,660,91,663,659,0,0,114,0
ctrl2_80bpm,662,85,659,660,0,0,114,0
ctrl2_80bpm,659,88,659,657,0,0,114,0
ctrl2_80bpm,659,89,660,661,0,0,114,0
ctrl2_80bpm,663,89,655,660,0,0,114,0
ctrl2_80bpm,656,88,653,660,0,0,114,0
ctrl2_80bpm,658,89,652,661,0,0,114,0
ctrl2_80bpm,662,89,661,660,0,0,114,0
ctrl2_80bpm,668,90,677,658,0,0,114,0
ctrl2_80bpm,674,90,706,663,0,0,114,0
ctrl2_80bpm,689,93,748,659,0,0,114,0
ctrl2_80bpm,701,93,788,667,0,0,114,0
ctrl2_80bpm,701,92,809,668,0,0,114,0
ctrl2_80bpm,700,89,783,662,0,0,114,0
ctrl2_80bpm,689,86,739,661,0,0,114,0
ctrl2_80bpm,678,85,703,658,0,0,114,0
ctrl2_80bpm,668,86,660,655,0,0,114,0
ctrl2_80bpm,661,84,633,657,0,0,114,0
ctrl2_80bpm,657,81,613,657,0,0,114,0
ctrl2_80bpm,653,82,605,658,0,0,114,0
ctrl2_80bpm,654,82,607,661,0,0,114,0
ctrl2_80bpm,658,81,633,660,0,0,114,0
ctrl2_80bpm,663,83,648,662,0,0,114,0
ctrl2_80bpm,671,84,675,659,0,0,114,0
ctrl2_80bpm,664,89,681,664,0,0,114,0
ctrl2_80bpm,676,88,688,663,0,0,114,0
ctrl2_80bpm,669,86,684,667,0,0,114,0
ctrl2_80bpm,662,90,672,666,0,0,114,0
ctrl2_80bpm,659,84,657,662,0,0,114,0
ctrl2_80bpm,662,87,651,664,0,0,114,0
ctrl2_80bpm,655,86,631,659,0,0,114,0
ctrl2_80bpm,659,88,624,656,0,0,114,0
ctrl2_80bpm,655,88,627,655,0,0,114,0
ctrl2_80bpm,665,89,631,656,0,0,114,0
ctrl2_80bpm,661,90,639,655,0,0,114,0
ctrl2_80bpm,663,88,650,656,0,0,114,0
ctrl2_80bpm,668,90,655,656,0,0,114,0
ctrl2_80bpm,668,90,660,659,0,0,114,0
ctrl2_80bpm,675,89,662,655,0,0,114,0
ctrl2_80bpm,667,88,660,657,0,0,114,0
ctrl2_80bpm,666,89,663,660,0,0,114,0
ctrl2_80bpm,670,91,655,656,0,0,114,0
ctrl2_80bpm,667,90,659,654,0,0,114,0
ctrl2_80bpm,667,87,652,656,0,0,114,0
ctrl2_80bpm,667,84,639,657,0,0,114,0
ctrl2_80bpm,667,84,655,661,0,0,114,0
ctrl2_80bpm,669,82,666,659,0,0,114,0
ctrl2_80bpm,678,84,703,663,0,0,114,0
ctrl2_80bpm,695,84,751,662,0,0,114,0
ctrl2_80bpm,698,83,804,671,0,0,114,0
ctrl2_80bpm,701,85,805,669,0,0,114,0
ctrl2_80bpm,701,85,788,671,0,0,114,0
ctrl2_80bpm,684,87,753,669,0,0,114,0
ctrl2_80bpm,668,84,708,661,0,0,114,0
ctrl2_80bpm,657,86,671,665,0,0,114,0
ctrl2_80bpm,653,84,653,663,0,0,114,0
ctrl2_80bpm,652,86,633,660,0,0,114,0
ctrl2_80bpm,639,88,620,655,0,0,114,0
ctrl2_80bpm,651,89,621,656,0,0,114,0
ctrl2_80bpm,659,89,638,656,0,0,114,0
ctrl2_80bpm,661,90,663,658,0,0,114,0
ctrl2_80bpm,669,89,679,660,0,0,114,0
ctrl2_80bpm,671,90,694,663,0,0,114,0
ctrl2_80bpm,675,89,693,656,0,0,114,0
ctrl2_80bpm,673,88,690,660,0,0,114,0
ctrl2_80bpm,668,89,681,654,0,0,114,0
ctrl2_80bpm,664,88,663,659,0,0,114,0
ctrl2_80bpm,663,88,652,655,0,0,114,0
ctrl2_80bpm,660,88,639,657,0,0,114,0
ctrl2_80bpm,657,88,636,655,0,0,114,0
ctrl2_80bpm,659,85,635,654,0,0,114,0
ctrl2_80bpm,657,84,635,657,0,0,114,0
ctrl2_80bpm,663,84,639,659,0,0,114,0
ctrl2_80bpm,661,84,650,660,0,0,114,0
ctrl2_80bpm,663,80,655,657,0,0,114,0
ctrl2_80bpm,665,80,657,655,0,0,114,0
ctrl2_80bpm,662,84,666,661,0,0,114,0
ctrl2_80bpm,660,88,664,659,0,0,114,0
ctrl2_80bpm,665,90,665,659,0,0,114,0
ctrl2_80bpm,661,89,660,662,0,0,114,0
ctrl2_80bpm,658,85,663,663,0,0,114,0
ctrl2_80bpm,653,85,657,660,0,0,114,0
ctrl2_80bpm,657,88,657,657,0,0,114,0
ctrl2_80bpm,663,89,664,660,0,0,114,0
ctrl2_80bpm,663,91,683,657,0,0,114,0
ctrl2_80bpm,672,92,715,658,0,0,114,0
ctrl2_80bpm,685,93,772,663,0,0,114,0
ctrl2_80bpm,698,92,815,665,0,0,114,0
ctrl2_80bpm,698,88,837,668,0,0,114,0
ctrl2_80bpm,695,89,821,667,0,0,114,0
ctrl2_80bpm,681,84,780,658,0,0,114,0
ctrl2_80bpm,670,85,708,662,0,0,114,0
ctrl2_80bpm,659,84,636,659,0,0,114,0
ctrl2_80bpm,655,84,580,654,0,0,114,0
ctrl2_80bpm,655,86,560,655,0,0,114,0
ctrl2_80bpm,662,90,567,658,0,0,114,0
ctrl2_80bpm,675,92,606,661,0,0,114,0
ctrl2_80bpm,699,92,670,661,0,0,114,0
ctrl2_80bpm,724,92,754,660,0,0,114,0
ctrl2_80bpm,753,93,844,943,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,114,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,0
ctrl2_80bpm,1023,1023,1023,188,0,0,59,0
ctrl2_80bpm,1023,1023,1023,185,0,0,59,0
ctrl2_80bpm,1023,1023,1023,189,0,0,59,0
ctrl2_80bpm,1023,1023,1023,190,0,0,59,0
ctrl2_80bpm,1023,1023,1023,187,0,0,59,0
ctrl2_80bpm,1023,1023,1023,180,0,0,59,0
ctrl2_80bpm,1023,1023,1023,180,0,0,59,0
ctrl2_80bpm,1023,1023,1023,188,0,0,59,0
ctrl2_80bpm,1023,1023,1023,186,0,0,59,0
ctrl2_80bpm,1023,1023,1023,186,0,0,59,0
ctrl2_80bpm,1023,1023,1023,184,0,0,59,0
ctrl2_80bpm,1023,1023,1023,202,0,0,59,0
ctrl2_80bpm,1023,1023,1023,196,0,0,59,0
ctrl2_80bpm,1023,1023,1023,196,0,0,59,0
ctrl2_80bpm,1023,1023,1023,198,0,0,59,0
ctrl2_80bpm,1023,1023,1023,187,0,0,59,0
ctrl2_80bpm,1023,1023,1023,191,0,0,59,0
ctrl2_80bpm,1023,1023,1023,195,0,0,59,0
ctrl2_80bpm,1023,1023,1023,486,0,0,59,0
ctrl2_80bpm,1023,1023,1023,841,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1012,0,0,59,77
ctrl2_80bpm,1023,1023,1023,996,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1011,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1015,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,59,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,1023,0,0,0,77
ctrl2_80bpm,1023,1023,1023,895,0,0,0,77
ctrl2_80bpm,1023,1023,1023,867,0,0,0,77
ctrl2_80bpm,973,1023,1023,866,0,0,0,77
ctrl2_80bpm,829,1023,1023,895,0,0,0,77
ctrl2_80bpm,802,1023,1023,895,0,0,0,77
ctrl2_80bpm,822,1023,1023,891,0,0,0,0
ctrl2_80bpm,875,1023,1023,903,0,0,0,0
ctrl2_80bpm,932,1023,1023,894,0,0,0,0
ctrl2_80bpm,975,1023,1023,895,0,0,0,0
ctrl2_80bpm,1007,1023,1023,892,0,0,0,0
ctrl2_80bpm,1023,1023,1023,888,0,0,0,0
ctrl2_80bpm,1021,1023,1023,875,0,0,0,0
ctrl2_80bpm,1003,1023,1023,877,0,0,0,0
ctrl2_80bpm,967,1023,1023,880,0,0,0,0
ctrl2_80bpm,963,1023,1023,846,0,0,0,0
ctrl2_80bpm,970,1023,1023,852,0,0,0,0
ctrl2_80bpm,978,1023,1023,863,0,0,0,0
ctrl2_80bpm,1023,1023,1023,868,0,0,0,0
ctrl2_80bpm,1023,1023,1023,867,0,0,0,0
ctrl2_80bpm,1023,1023,1023,870,0,0,0,0
ctrl2_80bpm,1023,1023,1023,871,0,0,0,0
ctrl2_80bpm,1023,1023,1023,876,0,0,0,0
ctrl2_80bpm,1023,1023,1023,869,0,0,0,0
ctrl2_80bpm,999,1023,1023,868,0,0,0,0
ctrl2_80bpm,1002,1023,1023,863,0,0,0,0
ctrl2_80bpm,975,1023,1023,860,0,0,0,0
ctrl2_80bpm,980,1023,1023,863,0,0,0,0
ctrl2_80bpm,985,1023,1023,860,0,0,0,0
ctrl2_80bpm,951,1023,1023,865,0,0,0,0
ctrl2_80bpm,949,1023,1023,863,0,0,0,0
ctrl2_80bpm,958,1023,1023,892,0,0,0,0
ctrl2_80bpm,963,1023,1023,892,0,0,0,0
ctrl2_80bpm,951,1023,1023,884,0,0,0,0
ctrl2_80bpm,955,1023,1023,895,0,0,0,0
ctrl2_80bpm,966,1023,1023,895,0,0,0,0
ctrl2_80bpm,967,1023,1023,886,0,0,0,0
ctrl2_80bpm,959,1023,1023,882,0,0,0,0
ctrl2_80bpm,948,1023,1023,871,0,0,0,0
ctrl2_80bpm,942,1023,1023,871,0,0,0,0
ctrl2_80bpm,943,1023,1023,871,0,0,0,0
ctrl2_80bpm,943,1023,1023,883,0,0,0,0
ctrl2_80bpm,946,1023,1023,849,0,0,0,0
ctrl2_80bpm,945,1023,1023,857,0,0,0,0
ctrl2_80bpm,959,1023,1023,863,0,0,0,0
ctrl2_80bpm,999,1023,1023,867,0,0,0,0
ctrl2_80bpm,995,1023,1023,867,0,0,0,0
ctrl2_80bpm,985,1023,1023,877,0,0,0,0
ctrl2_80bpm,1004,1023,1023,869,0,0,0,0
ctrl2_80bpm,809,1023,1023,718,0,0,0,0
ctrl2_80bpm,703,402,1004,671,0,0,0,0
ctrl2_80bpm,699,172,747,671,0,0,0,0
ctrl2_80bpm,732,104,700,679,0,0,0,0
ctrl2_80bpm,741,96,719,674,0,0,0,0
ctrl2_80bpm,711,91,723,671,0,0,0,0
ctrl2_80bpm,686,91,728,664,0,0,0,0
ctrl2_80bpm,673,92,729,661,0,0,0,0
ctrl2_80bpm,678,92,738,661,0,0,0,0
ctrl2_80bpm,682,91,740,665,0,0,0,0
ctrl2_80bpm,685,91,741,661,0,0,0,0
ctrl2_80bpm,676,88,717,661,0,0,0,0
ctrl2_80bpm,659,88,679,665,0,0,0,0
ctrl2_80bpm,684,92,693,663,0,0,0,0
ctrl2_80bpm,700,96,715,662,0,0,0,0
ctrl2_80bpm,685,92,703,660,0,0,0,0
ctrl2_80bpm,681,90,704,662,0,0,0,0
ctrl2_80bpm,728,92,763,663,0,0,0,0
ctrl2_80bpm,710,85,748,660,0,0,0,0
ctrl2_80bpm,693,84,728,659,0,0,0,0
ctrl2_80bpm,690,84,708,663,0,0,0,0
ctrl2_80bpm,689,82,721,663,0,0,0,0
ctrl2_80bpm,686,80,716,666,0,0,0,0
ctrl2_80bpm,687,82,724,668,0,0,0,0
ctrl2_80bpm,689,85,728,668,0,0,0,0
ctrl2_80bpm,687,91,730,668,0,0,0,0
ctrl2_80bpm,684,92,719,667,0,0,0,0
ctrl2_80bpm,679,88,716,668,0,0,0,0
ctrl2_80bpm,676,89,711,668,0,0,0,0
ctrl2_80bpm,682,88,716,667,0,0,0,0
ctrl2_80bpm,684,89,720,669,0,0,0,0
ctrl2_80bpm,685,89,713,666,0,0,0,0
ctrl2_80bpm,684,89,708,664,0,0,0,0
ctrl2_80bpm,689,92,710,665,0,0,0,0
ctrl2_80bpm,695,91,709,666,0,0,0,0
ctrl2_80bpm,703,92,723,667,0,0,0,0
ctrl2_80bpm,694,88,711,665,0,0,0,0
ctrl2_80bpm,687,90,705,662,0,0,0,0
ctrl2_80bpm,674,88,691,659,0,0,0,0
ctrl2_80bpm,669,89,676,665,0,0,0,0
ctrl2_80bpm,675,90,682,665,0,0,0,0
ctrl2_80bpm,696,92,698,664,0,0,0,0
ctrl2_80bpm,694,91,701,659,0,0,0,0
ctrl2_80bpm,688,84,688,663,0,0,0,0
ctrl2_80bpm,725,92,732,663,0,0,0,0
ctrl2_80bpm,713,85,735,659,0,0,0,0
ctrl2_80bpm,689,80,717,662,0,0,0,0
ctrl2_80bpm,679,80,702,663,0,0,0,0
ctrl2_80bpm,685,80,717,667,0,0,0,0
ctrl2_80bpm,690,81,723,667,0,0,0,0
ctrl2_80bpm,682,82,711,667,0,0,0,0
ctrl2_80bpm,676,85,702,668,0,0,0,0
ctrl2_80bpm,684,89,703,667,0,0,0,0
ctrl2_80bpm,681,89,691,668,0,0,0,0
ctrl2_80bpm,685,92,707,667,0,0,0,0
ctrl2_80bpm,681,86,708,667,0,0,0,0
ctrl2_80bpm,675,88,700,665,0,0,0,0
